Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
550,Eddie Segura\Eddie-Segura,co COL,DF,Los Angeles FC,21,1997,34,33,2955,32.8,1,0,1,0,0,1,0,0.03,0.00,0.03,0.03,0.03,1.6,1.6,0.1,1.7,0.05,0.00,0.05,0.05,0.05,Matches
551,Ulises Segura\Ulises-Segura,cr CRC,FWDF,D.C. United,25,1993,33,19,1791,19.9,3,2,3,0,0,1,0,0.15,0.10,0.25,0.15,0.25,2.6,2.6,2.5,5.1,0.13,0.12,0.25,0.13,0.25,Matches
552,Chris Seitz\Chris-Seitz,us USA,GK,D.C. United,31,1987,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
553,Amar Sejdic\Amar-Sejdic,us USA,MF,Montreal,22,1996,1,1,67,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.04,0.04,0.00,0.04,Matches
554,Dillon Serna\Dillon-Serna,us USA,DFMF,Colorado,24,1994,14,6,586,6.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.3,0.7,0.07,0.05,0.11,0.07,0.11,Matches
555,Brandon Servania\Brandon-Servania,us USA,MF,FC Dallas,19,1999,18,13,1119,12.4,2,1,2,0,0,2,0,0.16,0.08,0.24,0.16,0.24,2.2,2.2,0.6,2.9,0.18,0.05,0.23,0.18,0.23,Matches
556,Jacob Shaffelburg\Jacob-Shaffelburg,ca CAN,MFFW,Toronto FC,19,1999,10,8,668,7.4,0,1,0,0,0,0,0,0.00,0.13,0.13,0.00,0.13,0.8,0.8,1.0,1.8,0.10,0.14,0.24,0.10,0.24,Matches
557,Brek Shea\Brek-Shea,us USA,DF,Atlanta,28,1990,19,10,911,10.1,0,1,0,0,0,0,0,0.00,0.10,0.10,0.00,0.10,0.5,0.5,2.5,3.0,0.05,0.24,0.29,0.05,0.29,Matches
558,Andre Shinyashiki\Andre-Shinyashiki,br BRA,FWMF,Colorado,23,1995,31,18,1672,18.6,7,3,7,0,0,3,0,0.38,0.16,0.54,0.38,0.54,6.3,6.3,3.5,9.8,0.34,0.19,0.53,0.34,0.53,Matches
559,Harry Shipp\Harry-Shipp,us USA,FWMF,Seattle,27,1991,25,15,1382,15.4,5,1,5,0,0,1,0,0.33,0.07,0.39,0.33,0.39,2.6,2.6,1.1,3.6,0.17,0.07,0.24,0.17,0.24,Matches
560,Shamit Shome\Shamit-Shome,ca CAN,MF,Montreal,21,1997,27,18,1626,18.1,1,1,1,0,0,3,0,0.06,0.06,0.11,0.06,0.11,1.9,1.9,0.8,2.7,0.10,0.05,0.15,0.10,0.15,Matches
561,Danilo da Silva\Danilo-da-Silva,br BRA,DF,Los Angeles FC,32,1986,5,2,225,2.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.06,0.05,0.11,0.06,0.11,Matches
562,Luis Silva\Luis-Silva,us USA,FWMF,Seattle,30,1988,5,2,198,2.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.2,1.2,0.0,1.2,0.55,0.01,0.56,0.55,0.56,Matches
563,Marcelo Silva\Marcelo-Silva,uy URU,DF,Real Salt Lake,29,1989,19,14,1345,14.9,2,0,2,0,0,3,1,0.13,0.00,0.13,0.13,0.13,0.4,0.4,0.2,0.6,0.03,0.01,0.04,0.03,0.04,Matches
564,Josh Sims\Josh-Sims,eng ENG,FW,NY Red Bulls,21,1997,7,5,476,5.3,0,1,0,0,0,0,0,0.00,0.19,0.19,0.00,0.19,0.9,0.9,0.5,1.5,0.18,0.10,0.28,0.18,0.28,Matches
565,Seth Sinovic\Seth-Sinovic,us USA,DF,Sporting KC,32,1987,22,21,1908,21.2,0,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,0.3,0.3,0.5,0.8,0.01,0.02,0.04,0.01,0.04,Matches
566,Pablo Sisniega\Pablo-Sisniega,mx MEX,GK,Los Angeles FC,23,1995,6,6,540,6.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
567,Axel Sjöberg\Axel-Sjoberg,se SWE,DFFW,Colorado,27,1991,7,5,435,4.8,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.06,0.00,0.06,0.06,0.06,Matches
568,Jørgen Skjelvik\Jorgen-Skjelvik,no NOR,DF,LA Galaxy,27,1991,20,19,1681,18.7,1,2,1,0,0,4,0,0.05,0.11,0.16,0.05,0.16,0.8,0.8,2.1,2.9,0.05,0.11,0.16,0.05,0.16,Matches
569,Brad Smith\Brad-Smith,au AUS,DF,Seattle,24,1994,25,22,1972,21.9,0,5,0,0,0,0,0,0.00,0.23,0.23,0.00,0.23,0.5,0.5,4.3,4.7,0.02,0.19,0.22,0.02,0.22,Matches
570,Graham Smith\Graham-Smith,us USA,DF,Sporting KC,23,1995,11,10,882,9.8,1,1,1,0,0,1,0,0.10,0.10,0.20,0.10,0.20,1.1,1.1,0.1,1.2,0.11,0.01,0.12,0.11,0.12,Matches
571,Kyle Smith\Kyle-Smith,us USA,DF,Orlando City,27,1992,23,15,1386,15.4,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,1.1,1.1,0.2,1.3,0.07,0.01,0.08,0.07,0.08,Matches
572,Tommy Smith\Tommy-Smith,nz NZL,DF,Colorado,28,1990,27,27,2413,26.8,3,2,3,0,0,3,1,0.11,0.07,0.19,0.11,0.19,3.2,3.2,0.4,3.7,0.12,0.02,0.14,0.12,0.14,Matches
573,Eduardo Sosa\Eduardo-Sosa,ve VEN,MFFW,Columbus,21,1997,8,4,325,3.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.5,0.10,0.04,0.14,0.10,0.14,Matches
574,Caleb Stanko\Caleb-Stanko,us USA,MF,FC Cincinnati,25,1993,23,16,1439,16.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.5,0.8,0.02,0.03,0.05,0.02,0.05,Matches
575,Zack Steffen\Zack-Steffen,us USA,GK,Columbus,23,1995,13,13,1170,13.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
576,Daniel Steres\Daniel-Steres,us USA,DF,LA Galaxy,28,1990,30,30,2613,29.0,3,0,3,0,0,4,1,0.10,0.00,0.10,0.10,0.10,2.9,2.9,0.7,3.6,0.10,0.02,0.13,0.10,0.13,Matches
577,Zoltán Stieber\Zoltan-Stieber,hu HUN,FWMF,D.C. United,30,1988,9,3,305,3.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.3,0.05,0.05,0.10,0.05,0.10,Matches
578,Aljaž Struna\Aljaz-Struna,si SVN,DF,Houston,28,1990,29,29,2610,29.0,0,1,0,0,0,4,0,0.00,0.03,0.03,0.00,0.03,0.3,0.3,0.2,0.5,0.01,0.01,0.02,0.01,0.02,Matches
579,Brad Stuver\Brad-Stuver,us USA,GK,NYCFC,27,1991,5,5,450,5.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.05,0.05,0.00,0.05,Matches
580,Scott Sutter\Scott-Sutter,ch SUI,DF,Vancouver,32,1986,16,9,983,10.9,1,0,1,0,0,0,0,0.09,0.00,0.09,0.09,0.09,0.3,0.3,0.7,1.0,0.03,0.06,0.09,0.03,0.09,Matches
581,Gustav Svensson\Gustav-Svensson,se SWE,MF,Seattle,31,1987,22,21,1811,20.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.5,1.3,0.04,0.03,0.06,0.04,0.06,Matches
582,Ben Sweat\Ben-Sweat,us USA,DF,NYCFC,27,1991,18,13,1266,14.1,0,1,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,0.1,0.1,0.8,0.9,0.01,0.06,0.07,0.01,0.07,Matches
583,Ballou Tabla\Ballou-Tabla,ca CAN,MFFW,Montreal,19,1999,4,1,129,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.4,0.23,0.03,0.26,0.23,0.26,Matches
584,Saphir Taïder\Saphir-Taider,dz ALG,MFFW,Montreal,26,1992,32,31,2726,30.3,9,7,4,5,5,2,0,0.30,0.23,0.53,0.13,0.36,8.6,4.8,5.3,10.0,0.28,0.17,0.46,0.16,0.33,Matches
585,Ismael Tajouri-Shradi\Ismael-Tajouri-Shradi,ly LBY,FWMF,NYCFC,24,1994,19,11,935,10.4,5,3,5,0,0,1,0,0.48,0.29,0.77,0.48,0.77,1.2,1.2,1.9,3.1,0.12,0.18,0.29,0.12,0.29,Matches
586,Amro Tarek\Amro-Tarek,eg EGY,DF,NY Red Bulls,26,1992,20,19,1471,16.3,1,1,1,0,0,6,1,0.06,0.06,0.12,0.06,0.12,0.9,0.9,1.2,2.1,0.06,0.07,0.13,0.06,0.13,Matches
587,Russell Teibert\Russell-Teibert,ca CAN,MF,Vancouver,26,1992,27,26,2194,24.4,0,3,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,0.4,0.4,1.6,2.1,0.02,0.07,0.08,0.02,0.08,Matches
588,Ryan Telfer\Ryan-Telfer,tt TRI,DF,Toronto FC,24,1994,1,0,4,0.0,0,1,0,0,0,0,0,0.00,22.50,22.50,0.00,22.50,0.0,0.0,0.6,0.6,0.00,13.52,13.52,0.00,13.52,Matches
589,Tommy Thompson\Tommy-Thompson,us USA,DF,San Jose,23,1995,30,28,2285,25.4,2,1,2,0,0,7,1,0.08,0.04,0.12,0.08,0.12,0.5,0.5,1.5,2.0,0.02,0.06,0.08,0.02,0.08,Matches
590,Anton Tinnerholm\Anton-Tinnerholm,se SWE,DF,NYCFC,27,1991,30,30,2631,29.2,1,7,1,0,0,4,0,0.03,0.24,0.27,0.03,0.27,3.2,3.2,3.1,6.3,0.11,0.11,0.22,0.11,0.22,Matches
591,Donny Toia\Donny-Toia,us USA,DF,Real Salt Lake,26,1992,24,24,2140,23.8,1,1,1,0,0,3,0,0.04,0.04,0.08,0.04,0.08,0.7,0.7,1.3,2.0,0.03,0.05,0.08,0.03,0.08,Matches
592,Nouhou Tolo\Nouhou-Tolo,cm CMR,DF,Seattle,21,1997,22,9,793,8.8,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.5,0.03,0.02,0.05,0.03,0.05,Matches
593,Román Torres\Roman-Torres,pa PAN,DF,Seattle,32,1986,17,12,1132,12.6,1,0,1,0,0,2,0,0.08,0.00,0.08,0.08,0.08,1.8,1.8,0.1,1.9,0.14,0.01,0.15,0.14,0.15,Matches
594,Mason Toye\Mason-Toye,us USA,FW,Minnesota,20,1998,17,9,823,9.1,6,2,6,0,0,2,1,0.66,0.22,0.87,0.66,0.87,4.0,4.0,1.3,5.3,0.44,0.14,0.58,0.44,0.58,Matches
595,Diedie Traoré\Diedie-Traore,fr FRA,DF,LA Galaxy,20,1999,4,3,220,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.04,0.04,0.00,0.04,Matches
596,Wil Trapp\Wil-Trapp,us USA,MF,Columbus,26,1993,28,26,2330,25.9,0,3,0,0,0,5,0,0.00,0.12,0.12,0.00,0.12,0.1,0.1,1.5,1.6,0.00,0.06,0.06,0.00,0.06,Matches
597,Auston Trusty\Auston-Trusty,us USA,DF,Philadelphia,20,1998,22,22,1965,21.8,1,0,1,0,0,5,1,0.05,0.00,0.05,0.05,0.05,1.0,1.0,0.4,1.4,0.04,0.02,0.06,0.04,0.06,Matches
598,Bill Tuiloma\Bill-Tuiloma,nz NZL,DF,Portland,23,1995,25,21,1920,21.3,1,0,1,0,0,1,0,0.05,0.00,0.05,0.05,0.05,1.5,1.5,0.1,1.6,0.07,0.00,0.07,0.07,0.07,Matches
599,Matt Turner\Matt-Turner,us USA,GK,New England,24,1994,20,20,1765,19.6,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
600,Ema Twumasi\Ema-Twumasi,gh GHA,DFMF,FC Dallas,21,1997,2,0,29,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.41,0.00,0.41,0.41,0.41,Matches
601,Przemysław Tytoń\Przemyslaw-Tyton,pl POL,GK,FC Cincinnati,32,1987,15,15,1350,15.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
602,Victor Ulloa\Victor-Ulloa,us USA,MF,FC Cincinnati,26,1992,26,22,1944,21.6,1,1,1,0,0,4,0,0.05,0.05,0.09,0.05,0.09,0.3,0.3,1.7,2.0,0.01,0.08,0.09,0.01,0.09,Matches
603,Maximiliano Urruti\Maximiliano-Urruti,ar ARG,FW,Montreal,27,1991,31,27,2433,27.0,4,6,3,1,1,5,1,0.15,0.22,0.37,0.11,0.33,4.6,3.8,2.7,6.5,0.17,0.10,0.27,0.14,0.24,Matches
604,Zarek Valentin\Zarek-Valentin,us USA,DF,Portland,27,1991,21,17,1625,18.1,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.5,0.5,0.00,0.03,0.03,0.00,0.03,Matches
605,Diego Valeri\Diego-Valeri,ar ARG,MFFW,Portland,32,1986,31,29,2595,28.8,8,8,6,2,4,4,0,0.28,0.28,0.55,0.21,0.49,8.4,5.2,8.3,13.5,0.29,0.29,0.58,0.18,0.47,Matches
606,Florian Valot\Florian-Valot,fr FRA,MFFW,NY Red Bulls,25,1993,2,2,124,1.4,0,1,0,0,0,0,0,0.00,0.73,0.73,0.00,0.73,0.0,0.0,0.3,0.3,0.00,0.25,0.25,0.00,0.25,Matches
607,Peter-Lee Vassell\Peter-Lee-Vassell,jm JAM,MF,Los Angeles FC,20,1998,6,2,181,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.6,1.0,0.20,0.29,0.49,0.20,0.49,Matches
608,Brandon Vazquez\Brandon-Vazquez,us USA,FW,Atlanta,20,1998,11,7,638,7.1,2,1,1,1,1,1,0,0.28,0.14,0.42,0.14,0.28,3.0,2.3,1.1,3.4,0.43,0.16,0.59,0.32,0.48,Matches
609,Carlos Vela\Carlos-Vela,mx MEX,FW,Los Angeles FC,29,1989,31,31,2723,30.3,34,10,25,9,11,1,0,1.12,0.33,1.45,0.83,1.16,25.2,16.8,11.4,28.2,0.83,0.38,1.21,0.55,0.93,Matches
610,Lucas Venuto\Lucas-Venuto,br BRA,FW,Vancouver,24,1995,22,12,1136,12.6,3,1,3,0,0,3,0,0.24,0.08,0.32,0.24,0.32,2.0,2.0,1.9,3.9,0.16,0.15,0.31,0.16,0.31,Matches
611,Matías Vera\Matias-Vera,ar ARG,MF,Houston,23,1995,30,30,2634,29.3,0,1,0,0,0,10,1,0.00,0.03,0.03,0.00,0.03,1.0,1.0,0.6,1.5,0.03,0.02,0.05,0.03,0.05,Matches
612,Jorge Villafaña\Jorge-Villafana,us USA,DF,Portland,29,1989,23,22,1943,21.6,0,4,0,0,0,0,0,0.00,0.19,0.19,0.00,0.19,0.4,0.4,2.2,2.6,0.02,0.10,0.12,0.02,0.12,Matches
613,Héctor Villalba\Hector-Villalba,py PAR,FWMF,Atlanta,24,1994,20,10,940,10.4,1,3,1,0,0,0,0,0.10,0.29,0.38,0.10,0.38,3.3,3.3,2.3,5.6,0.32,0.22,0.53,0.32,0.53,Matches
614,Sam Vines\Sam-Vines,us USA,DF,Colorado,19,1999,26,23,2151,23.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.6,0.01,0.02,0.02,0.01,0.02,Matches
615,Kai Wagner\Kai-Wagner,de GER,DF,Philadelphia,21,1997,30,30,2689,29.9,0,6,0,0,0,6,1,0.00,0.20,0.20,0.00,0.20,0.3,0.3,3.4,3.7,0.01,0.11,0.12,0.01,0.12,Matches
616,Rodney Wallace\Rodney-Wallace,cr CRC,DF,Sporting KC,30,1988,1,1,26,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
617,Akeem Ward\Akeem-Ward,us USA,DF,D.C. United,23,1996,1,1,47,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
618,Kendall Waston\Kendall-Waston,cr CRC,DF,FC Cincinnati,31,1988,25,24,2175,24.2,1,0,1,0,0,10,1,0.04,0.00,0.04,0.04,0.04,1.3,1.3,0.1,1.4,0.05,0.01,0.06,0.05,0.06,Matches
619,Quentin Westberg\Quentin-Westberg,us USA,GK,Toronto FC,32,1986,28,28,2504,27.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
620,Brian White\Brian-White,us USA,FW,NY Red Bulls,22,1996,19,17,1336,14.8,8,1,8,0,0,1,0,0.54,0.07,0.61,0.54,0.61,6.4,6.4,1.1,7.5,0.43,0.07,0.51,0.43,0.51,Matches
621,JJ Williams\JJ-Williams,us USA,FW,Columbus,21,1998,7,3,327,3.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.1,0.8,0.20,0.03,0.23,0.20,0.23,Matches
622,Josh Williams\Josh-Williams,us USA,DF,Columbus,30,1988,16,15,1278,14.2,2,0,2,0,0,2,0,0.14,0.00,0.14,0.14,0.14,0.6,0.6,0.1,0.7,0.04,0.00,0.05,0.04,0.05,Matches
623,Romario Williams\Romario-Williams,jm JAM,FWMF,Columbus,24,1994,7,1,127,1.4,1,0,1,0,0,0,0,0.71,0.00,0.71,0.71,0.71,0.6,0.6,0.4,1.0,0.43,0.29,0.72,0.43,0.72,Matches
624,Romario Williams\Romario-Williams,jm JAM,FWDF,Atlanta,24,1994,2,0,39,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.19,0.45,0.64,0.19,0.64,Matches
625,Eryk Williamson\Eryk-Williamson,us USA,MFFW,Portland,21,1997,7,3,234,2.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.0,0.6,0.25,0.00,0.25,0.25,0.25,Matches
626,Joe Willis\Joe-Willis,us USA,GK,Houston,30,1988,27,27,2430,27.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.01,0.01,0.00,0.01,Matches
627,Danny Wilson\Danny-Wilson,sco SCO,MFDF,Colorado,27,1991,20,15,1328,14.8,2,1,2,0,0,4,0,0.14,0.07,0.20,0.14,0.20,2.1,2.1,0.3,2.4,0.14,0.02,0.16,0.14,0.16,Matches
628,Henry Wingo\Henry-Wingo,us USA,FW,Seattle,23,1995,6,2,202,2.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.5,0.6,0.04,0.20,0.25,0.04,0.25,Matches
629,Chris Wondolowski\Chris-Wondolowski,us USA,FW,San Jose,36,1983,32,24,1977,22.0,15,2,15,0,0,3,1,0.68,0.09,0.77,0.68,0.77,14.0,14.0,1.9,15.9,0.64,0.09,0.72,0.64,0.72,Matches
630,Andrew Wooten\Andrew-Wooten,us USA,FW,Philadelphia,29,1989,7,4,352,3.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.3,1.3,0.2,1.5,0.33,0.05,0.39,0.33,0.39,Matches
631,Brian Wright\Brian-Wright,ca CAN,FWMF,New England,23,1995,2,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
632,Bradley Wright-Phillips\Bradley-Wright-Phillips,eng ENG,FW,NY Red Bulls,33,1985,24,9,1110,12.3,2,1,2,0,0,3,0,0.16,0.08,0.24,0.16,0.24,3.7,3.7,1.7,5.4,0.30,0.14,0.44,0.30,0.44,Matches
633,Deklan Wynne\Deklan-Wynne,nz NZL,DF,Colorado,23,1995,11,11,916,10.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,Matches
634,Griffin Yow\Griffin-Yow,us USA,FW,D.C. United,16,2002,2,1,58,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
635,Jackson Yueill\Jackson-Yueill,us USA,MF,San Jose,21,1997,32,29,2669,29.7,3,4,3,0,0,2,0,0.10,0.13,0.24,0.10,0.24,2.2,2.2,3.3,5.5,0.08,0.11,0.19,0.08,0.19,Matches
636,Wilfried Zahibo\Wilfried-Zahibo,cf CTA,MF,New England,25,1993,24,18,1505,16.7,1,1,1,0,0,8,1,0.06,0.06,0.12,0.06,0.12,1.2,1.2,0.5,1.6,0.07,0.03,0.10,0.07,0.10,Matches
637,Renzo Zambrano\Renzo-Zambrano,ve VEN,MF,Portland,24,1994,10,9,783,8.7,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.3,0.7,0.04,0.03,0.08,0.04,0.08,Matches
638,Gyasi Zardes\Gyasi-Zardes,us USA,FW,Columbus,27,1991,28,28,2473,27.5,13,2,10,3,3,0,0,0.47,0.07,0.55,0.36,0.44,13.9,11.6,2.0,13.6,0.51,0.07,0.58,0.42,0.50,Matches
639,Eriq Zavaleta\Eriq-Zavaleta,us USA,DF,Toronto FC,26,1992,16,11,1017,11.3,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.02,0.01,0.03,0.02,0.03,Matches
640,Gedion Zelalem\Gedion-Zelalem,us USA,MF,Sporting KC,22,1997,9,5,435,4.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.05,0.02,0.07,0.05,0.07,Matches
641,Rodolfo Zelaya\Rodolfo-Zelaya,sv SLV,FW,Los Angeles FC,30,1988,4,1,120,1.3,1,0,1,0,0,0,0,0.75,0.00,0.75,0.75,0.75,1.0,1.0,0.1,1.0,0.72,0.06,0.78,0.72,0.78,Matches
642,Adrian Zendejas\Adrian-Zendejas,mx MEX,GK,Sporting KC,23,1995,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
643,Reto Ziegler\Reto-Ziegler,ch SUI,DF,FC Dallas,33,1986,32,32,2880,32.0,5,0,1,4,5,6,0,0.16,0.00,0.16,0.03,0.03,5.3,1.5,0.4,1.9,0.17,0.01,0.18,0.05,0.06,Matches
644,Walker Zimmerman\Walker-Zimmerman,us USA,DF,Los Angeles FC,25,1993,25,25,2165,24.1,1,0,1,0,0,8,1,0.04,0.00,0.04,0.04,0.04,1.1,1.1,0.4,1.5,0.05,0.02,0.06,0.05,0.06,Matches
645,Ethan Zubak\Ethan-Zubak,us USA,MFFW,LA Galaxy,20,1998,3,0,43,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.1,0.8,1.44,0.29,1.72,1.44,1.72,Matches
646,Graham Zusi\Graham-Zusi,us USA,DF,Sporting KC,32,1986,27,26,2351,26.1,0,1,0,0,0,5,0,0.00,0.04,0.04,0.00,0.04,1.3,1.3,3.9,5.2,0.05,0.15,0.20,0.05,0.20,Matches
