Player,Min,year,PlayerName,PlayerID
Clint Irwin\Clint-Irwin,901,2019,Clint Irwin,Clint-Irwin
Clément Diop\Clement-Diop,180,2019,Clément Diop,Clement-Diop
Cody Cropper\Cody-Cropper,630,2019,Cody Cropper,Cody-Cropper
Cole Bassett\Cole-Bassett,1059,2019,Cole Bassett,Cole-Bassett
Collin Martin\Collin-Martin,184,2019,Collin Martin,Collin-Martin
Connor Lade\Connor-Lade,845,2019,Connor Lade,Connor-Lade
Connor Maloney\Connor-Maloney,795,2019,Connor Maloney,Connor-Maloney
Corben Bone\Corben-Bone,187,2019,Corben Bone,Corben-Bone
Corey Baird\Corey-Baird,2098,2019,Corey Baird,Corey-Baird
Cory Burke\Cory-Burke,490,2019,Cory Burke,Cory-Burke
Cristhian Paredes\Cristhian-Paredes,1647,2019,Cristhian Paredes,Cristhian-Paredes
Cristian Cásseres Jr.\Cristian-Casseres-Jr,1797,2019,Cristian Cásseres Jr.,Cristian-Casseres-Jr
Cristian Espinoza\Cristian-Espinoza,2524,2019,Cristian Espinoza,Cristian-Espinoza
Cristian Higuita\Cristian-Higuita,643,2019,Cristian Higuita,Cristian-Higuita
Cristian Martínez\Cristian-Martinez,55,2019,Cristian Martínez,Cristian-Martinez
Cristian Pavón\Cristian-Pavon,971,2019,Cristian Pavón,Cristian-Pavon
Cristian Penilla\Cristian-Penilla,1784,2019,Cristian Penilla,Cristian-Penilla
Cristian Roldan\Cristian-Roldan,2537,2019,Cristian Roldan,Cristian-Roldan
DaMarcus Beasley\DaMarcus-Beasley,1030,2019,DaMarcus Beasley,DaMarcus-Beasley
Dairon Asprilla\Dairon-Asprilla,564,2019,Dairon Asprilla,Dairon-Asprilla
Damir Kreilach\Damir-Kreilach,2656,2019,Damir Kreilach,Damir-Kreilach
Dan Bedoya\Dan-Bedoya,1,2019,Dan Bedoya,Dan-Bedoya
Daniel Kinumbe\Daniel-Kinumbe,66,2019,Daniel Kinumbe,Daniel-Kinumbe
Daniel Lovitz\Daniel-Lovitz,2520,2019,Daniel Lovitz,Daniel-Lovitz
Daniel Royer\Daniel-Royer,2314,2019,Daniel Royer,Daniel-Royer
Daniel Steres\Daniel-Steres,2613,2019,Daniel Steres,Daniel-Steres
Danilo Acosta\Danilo-Acosta,667,2019,Danilo Acosta,Danilo-Acosta
Danilo da Silva\Danilo-da-Silva,225,2019,Danilo da Silva,Danilo-da-Silva
Danny Hoesen\Danny-Hoesen,1478,2019,Danny Hoesen,Danny-Hoesen
Danny Leyva\Danny-Leyva,414,2019,Danny Leyva,Danny-Leyva
Danny Wilson\Danny-Wilson,1328,2019,Danny Wilson,Danny-Wilson
Darlington Nagbe\Darlington-Nagbe,2822,2019,Darlington Nagbe,Darlington-Nagbe
Darren Mattocks\Darren-Mattocks,1273,2019,Darren Mattocks,Darren-Mattocks
Darwin Cerén\Darwin-Ceren,536,2019,Darwin Cerén,Darwin-Ceren
Darwin Quintero\Darwin-Quintero,2197,2019,Darwin Quintero,Darwin-Quintero
David Accam\David-Accam,1005,2019,David Accam,David-Accam
David Bingham\David-Bingham,2970,2019,David Bingham,David-Bingham
David Guzmán\David-Guzman,1485,2019,David Guzmán,David-Guzman
David Ousted\David-Ousted,1260,2019,David Ousted,David-Ousted
David Romney\David-Romney,928,2019,David Romney,David-Romney
Dax McCarty\Dax-McCarty,2846,2019,Dax McCarty,Dax-McCarty
DeJuan Jones\DeJuan-Jones,1297,2019,DeJuan Jones,DeJuan-Jones
Dejan Jakovic\Dejan-Jakovic,181,2019,Dejan Jakovic,Dejan-Jakovic
Deklan Wynne\Deklan-Wynne,916,2019,Deklan Wynne,Deklan-Wynne
Derek Cornelius\Derek-Cornelius,1425,2019,Derek Cornelius,Derek-Cornelius
Derrick Etienne\Derrick-Etienne,687,2019,Derrick Etienne,Derrick-Etienne
Derrick Jones\Derrick-Jones,58,2019,Derrick Jones,Derrick-Jones
Diedie Traoré\Diedie-Traore,220,2019,Diedie Traoré,Diedie-Traore
Diego Campos\Diego-Campos,440,2019,Diego Campos,Diego-Campos
Diego Chará\Diego-Chara,2606,2019,Diego Chará,Diego-Chara
Diego Fagúndez\Diego-Fagundez,1175,2019,Diego Fagúndez,Diego-Fagundez
Diego Palacios\Diego-Palacios,92,2019,Diego Palacios,Diego-Palacios
Diego Polenta\Diego-Polenta,2519,2019,Diego Polenta,Diego-Polenta
Diego Rossi\Diego-Rossi,2891,2019,Diego Rossi,Diego-Rossi
Diego Rubio\Diego-Rubio,2054,2019,Diego Rubio,Diego-Rubio
Diego Valeri\Diego-Valeri,2595,2019,Diego Valeri,Diego-Valeri
Dillon Powers\Dillon-Powers,619,2019,Dillon Powers,Dillon-Powers
Dillon Serna\Dillon-Serna,586,2019,Dillon Serna,Dillon-Serna
Dion Pereira\Dion-Pereira,671,2019,Dion Pereira,Dion-Pereira
Djordje Mihailovic\Djordje-Mihailovic,1450,2019,Djordje Mihailovic,Djordje-Mihailovic
Dom Dwyer\Dom-Dwyer,1616,2019,Dom Dwyer,Dom-Dwyer
Dominique Badji\Dominique-Badji,2029,2019,Dominique Badji,Dominique-Badji
Doneil Henry\Doneil-Henry,2123,2019,Doneil Henry,Doneil-Henry
Donny Toia\Donny-Toia,2140,2019,Donny Toia,Donny-Toia
Donovan Pines\Donovan-Pines,785,2019,Donovan Pines,Donovan-Pines
Douglas Martinez\Douglas-Martinez,63,2019,Douglas Martinez,Douglas-Martinez
Drew Moor\Drew-Moor,1024,2019,Drew Moor,Drew-Moor
Dániel Sallói\Daniel-Salloi,1545,2019,Dániel Sallói,Daniel-Salloi
Ebenezer Ofori\Ebenezer-Ofori,1261,2019,Ebenezer Ofori,Ebenezer-Ofori
Eddie Segura\Eddie-Segura,2955,2019,Eddie Segura,Eddie-Segura
Edgar Castillo\Edgar-Castillo,1689,2019,Edgar Castillo,Edgar-Castillo
Eduard Atuesta\Eduard-Atuesta,2631,2019,Eduard Atuesta,Eduard-Atuesta
Eduardo Sosa\Eduardo-Sosa,325,2019,Eduardo Sosa,Eduardo-Sosa
Edwin Cerrillo\Edwin-Cerrillo,916,2019,Edwin Cerrillo,Edwin-Cerrillo
Edwin Gyasi\Edwin-Gyasi,84,2019,Edwin Gyasi,Edwin-Gyasi
Efrain Alvarez\Efrain-Alvarez,523,2019,Efrain Alvarez,Efrain-Alvarez
Eloy Room\Eloy-Room,1080,2019,Eloy Room,Eloy-Room
Ema Twumasi\Ema-Twumasi,29,2019,Ema Twumasi,Ema-Twumasi
Emanuel Cecchini\Emanuel-Cecchini,157,2019,Emanuel Cecchini,Emanuel-Cecchini
Emerson Hyndman\Emerson-Hyndman,987,2019,Emerson Hyndman,Emerson-Hyndman
Emil Cuello\Emil-Cuello,195,2019,Emil Cuello,Emil-Cuello
Emmanuel Boateng\Emmanuel-Boateng,941,2019,Emmanuel Boateng,Emmanuel-Boateng
Emmanuel Ledesma\Emmanuel-Ledesma,1764,2019,Emmanuel Ledesma,Emmanuel-Ledesma
Eric Alexander\Eric-Alexander,313,2019,Eric Alexander,Eric-Alexander
Eric Calvillo\Eric-Calvillo,74,2019,Eric Calvillo,Eric-Calvillo
Eric Dick\Eric-Dick,90,2019,Eric Dick,Eric-Dick
Eric Miller\Eric-Miller,763,2019,Eric Miller,Eric-Miller
Eric Remedi\Eric-Remedi,2050,2019,Eric Remedi,Eric-Remedi
Erickson Gallardo\Erickson-Gallardo,241,2019,Erickson Gallardo,Erickson-Gallardo
Erik Godoy\Erik-Godoy,2597,2019,Erik Godoy,Erik-Godoy
Erik Holt\Erik-Holt,370,2019,Erik Holt,Erik-Holt
Erik Hurtado\Erik-Hurtado,816,2019,Erik Hurtado,Erik-Hurtado
Eriq Zavaleta\Eriq-Zavaleta,1017,2019,Eriq Zavaleta,Eriq-Zavaleta
Eryk Williamson\Eryk-Williamson,234,2019,Eryk Williamson,Eryk-Williamson
Ethan Finlay\Ethan-Finlay,1911,2019,Ethan Finlay,Ethan-Finlay
Ethan Zubak\Ethan-Zubak,43,2019,Ethan Zubak,Ethan-Zubak
Evan Bush\Evan-Bush,2880,2019,Evan Bush,Evan-Bush
Everton Luiz\Everton-Luiz,2107,2019,Everton Luiz,Everton-Luiz
Ezequiel Barco\Ezequiel-Barco,975,2019,Ezequiel Barco,Ezequiel-Barco
Fabian Herbers\Fabian-Herbers,780,2019,Fabian Herbers,Fabian-Herbers
Fabinho\Fabinho,90,2019,Fabinho,Fabinho
Fabio Álvarez\Fabio-Alvarez,1260,2019,Fabio Álvarez,Fabio-Alvarez
Fafà Picault\Fafa-Picault,1862,2019,Fafà Picault,Fafa-Picault
Fanendo Adi\Fanendo-Adi,700,2019,Fanendo Adi,Fanendo-Adi
Fatai Alashe\Fatai-Alashe,438,2019,Fatai Alashe,Fatai-Alashe
Federico Higuaín\Federico-Higuain,1129,2019,Federico Higuaín,Federico-Higuain
Felipe Gutiérrez\Felipe-Gutierrez,2716,2019,Felipe Gutiérrez,Felipe-Gutierrez
Felipe Hernandez\Felipe-Hernandez,96,2019,Felipe Hernandez,Felipe-Hernandez
Felipe\Felipe,1916,2019,Felipe,Felipe
Florentin Pogba\Florentin-Pogba,783,2019,Florentin Pogba,Florentin-Pogba
Florian Jungwirth\Florian-Jungwirth,2670,2019,Florian Jungwirth,Florian-Jungwirth
Florian Valot\Florian-Valot,124,2019,Florian Valot,Florian-Valot
Forrest Lasso\Forrest-Lasso,394,2019,Forrest Lasso,Forrest-Lasso
Foster Langsdorf\Foster-Langsdorf,26,2019,Foster Langsdorf,Foster-Langsdorf
Francis Atuahene\Francis-Atuahene,27,2019,Francis Atuahene,Francis-Atuahene
Francisco Calvo\Francisco-Calvo,2565,2019,Francisco Calvo,Francisco-Calvo
Franco Escobar\Franco-Escobar,2013,2019,Franco Escobar,Franco-Escobar
Frankie Amaya\Frankie-Amaya,1238,2019,Frankie Amaya,Frankie-Amaya
François Affolter\Francois-Affolter,90,2019,François Affolter,Francois-Affolter
Fredy Montero\Fredy-Montero,2096,2019,Fredy Montero,Fredy-Montero
Frédéric Brillant\Frederic-Brillant,2959,2019,Frédéric Brillant,Frederic-Brillant
Gary Mackay-Steven\Gary-Mackay-Steven,527,2019,Gary Mackay-Steven,Gary-Mackay-Steven
Gastón Sauro\Gaston-Sauro,1284,2019,Gastón Sauro,Gaston-Sauro
Gedion Zelalem\Gedion-Zelalem,435,2019,Gedion Zelalem,Gedion-Zelalem
Georges Mukumbilwa\Georges-Mukumbilwa,10,2019,Georges Mukumbilwa,Georges-Mukumbilwa
Gerso Fernandes\Gerso-Fernandes,1745,2019,Gerso Fernandes,Gerso-Fernandes
Giancarlo González\Giancarlo-Gonzalez,1434,2019,Giancarlo González,Giancarlo-Gonzalez
Gianluca Busio\Gianluca-Busio,928,2019,Gianluca Busio,Gianluca-Busio
Gilbert Fuentes\Gilbert-Fuentes,3,2019,Gilbert Fuentes,Gilbert-Fuentes
Gonzalo Nicolás Martínez\Gonzalo-Nicolas-Martinez,2140,2019,Gonzalo Nicolás Martínez,Gonzalo-Nicolas-Martinez
Graham Smith\Graham-Smith,882,2019,Graham Smith,Graham-Smith
Graham Zusi\Graham-Zusi,2351,2019,Graham Zusi,Graham-Zusi
Grant Lillard\Grant-Lillard,206,2019,Grant Lillard,Grant-Lillard
Greg Garza\Greg-Garza,908,2019,Greg Garza,Greg-Garza
Greg Ranjitsingh\Greg-Ranjitsingh,180,2019,Greg Ranjitsingh,Greg-Ranjitsingh
Griffin Dorsey\Griffin-Dorsey,4,2019,Griffin Dorsey,Griffin-Dorsey
Griffin Yow\Griffin-Yow,58,2019,Griffin Yow,Griffin-Yow
Guram Kashia\Guram-Kashia,1907,2019,Guram Kashia,Guram-Kashia
Gustav Svensson\Gustav-Svensson,1811,2019,Gustav Svensson,Gustav-Svensson
Gustavo Bou\Gustavo-Bou,1152,2019,Gustavo Bou,Gustavo-Bou
Gyasi Zardes\Gyasi-Zardes,2473,2019,Gyasi Zardes,Gyasi-Zardes
Handwalla Bwana\Handwalla-Bwana,572,2019,Handwalla Bwana,Handwalla-Bwana
Haris Medunjanin\Haris-Medunjanin,3060,2019,Haris Medunjanin,Haris-Medunjanin
Harold Cummings\Harold-Cummings,1389,2019,Harold Cummings,Harold-Cummings
Harold Santiago Mosquera\Harold-Santiago-Mosquera,1173,2019,Harold Santiago Mosquera,Harold-Santiago-Mosquera
Harrison Afful\Harrison-Afful,1903,2019,Harrison Afful,Harrison-Afful
Harry Novillo\Harry-Novillo,441,2019,Harry Novillo,Harry-Novillo
Harry Shipp\Harry-Shipp,1382,2019,Harry Shipp,Harry-Shipp
Hassani Dotson\Hassani-Dotson,1410,2019,Hassani Dotson,Hassani-Dotson
Hector Jiménez\Hector-Jimenez,1619,2019,Hector Jiménez,Hector-Jimenez
Henry Wingo\Henry-Wingo,202,2019,Henry Wingo,Henry-Wingo
Hwang In-beom\Hwang-In-beom,2806,2019,Hwang In-beom,Hwang-In-beom
Héber\Heber,1573,2019,Héber,Heber
Héctor Villalba\Hector-Villalba,940,2019,Héctor Villalba,Hector-Villalba
Ignacio Piatti\Ignacio-Piatti,754,2019,Ignacio Piatti,Ignacio-Piatti
Ike Opara\Ike-Opara,2566,2019,Ike Opara,Ike-Opara
Ilie Sánchez\Ilie-Sanchez,2510,2019,Ilie Sánchez,Ilie-Sanchez
Ilsinho\Ilsinho,1094,2019,Ilsinho,Ilsinho
Ismael Tajouri-Shradi\Ismael-Tajouri-Shradi,935,2019,Ismael Tajouri-Shradi,Ismael-Tajouri-Shradi
JJ Williams\JJ-Williams,327,2019,JJ Williams,JJ-Williams
Jack Elliott\Jack-Elliott,3060,2019,Jack Elliott,Jack-Elliott
Jack Price\Jack-Price,2226,2019,Jack Price,Jack-Price
Jackson Yueill\Jackson-Yueill,2669,2019,Jackson Yueill,Jackson-Yueill
Jacob Shaffelburg\Jacob-Shaffelburg,668,2019,Jacob Shaffelburg,Jacob-Shaffelburg
Jacori Hayes\Jacori-Hayes,854,2019,Jacori Hayes,Jacori-Hayes
Jake Nerwinski\Jake-Nerwinski,2021,2019,Jake Nerwinski,Jake-Nerwinski
Jalen Robinson\Jalen-Robinson,414,2019,Jalen Robinson,Jalen-Robinson
Jalil Anibaba\Jalil-Anibaba,1764,2019,Jalil Anibaba,Jalil-Anibaba
James Sands\James-Sands,1485,2019,James Sands,James-Sands
Jamiro Monteiro\Jamiro-Monteiro,2049,2019,Jamiro Monteiro,Jamiro-Monteiro
Jasser Khemiri\Jasser-Khemiri,90,2019,Jasser Khemiri,Jasser-Khemiri
Javier Pérez\Javier-Perez,13,2019,Javier Pérez,Javier-Perez
Jay Chapman\Jay-Chapman,529,2019,Jay Chapman,Jay-Chapman
Jaylin Lindsey\Jaylin-Lindsey,90,2019,Jaylin Lindsey,Jaylin-Lindsey
Jeff Attinella\Jeff-Attinella,900,2019,Jeff Attinella,Jeff-Attinella
Jeff Larentowicz\Jeff-Larentowicz,1473,2019,Jeff Larentowicz,Jeff-Larentowicz
Jefferson Savarino\Jefferson-Savarino,2315,2019,Jefferson Savarino,Jefferson-Savarino
Jeremiah Gutjahr\Jeremiah-Gutjahr,503,2019,Jeremiah Gutjahr,Jeremiah-Gutjahr
Jeremy Ebobisse\Jeremy-Ebobisse,2307,2019,Jeremy Ebobisse,Jeremy-Ebobisse
Jesse Gonzalez\Jesse-Gonzalez,2880,2019,Jesse Gonzalez,Jesse-Gonzalez
Jesus Ferreira\Jesus-Ferreira,2439,2019,Jesus Ferreira,Jesus-Ferreira
Jesús Medina\Jesus-Medina,734,2019,Jesús Medina,Jesus-Medina
Jhegson Méndez\Jhegson-Mendez,1787,2019,Jhegson Méndez,Jhegson-Mendez
Jimmy Maurer\Jimmy-Maurer,180,2019,Jimmy Maurer,Jimmy-Maurer
Jimmy Medranda\Jimmy-Medranda,183,2019,Jimmy Medranda,Jimmy-Medranda
Joao Plata\Joao-Plata,317,2019,Joao Plata,Joao-Plata
Joaquín Ardaiz\Joaquin-Ardaiz,415,2019,Joaquín Ardaiz,Joaquin-Ardaiz
Joe Bendik\Joe-Bendik,540,2019,Joe Bendik,Joe-Bendik
Joe Corona\Joe-Corona,2323,2019,Joe Corona,Joe-Corona
Joe Gyau\Joe-Gyau,461,2019,Joe Gyau,Joe-Gyau
Joe Willis\Joe-Willis,2430,2019,Joe Willis,Joe-Willis
Joevin Jones\Joevin-Jones,923,2019,Joevin Jones,Joevin-Jones
Johan Blomberg\Johan-Blomberg,88,2019,Johan Blomberg,Johan-Blomberg
Johan Kappelhof\Johan-Kappelhof,2560,2019,Johan Kappelhof,Johan-Kappelhof
John Nelson\John-Nelson,455,2019,John Nelson,John-Nelson
Johnny Russell\Johnny-Russell,2113,2019,Johnny Russell,Johnny-Russell
Jon Erice\Jon-Erice,1747,2019,Jon Erice,Jon-Erice
Jon Kempin\Jon-Kempin,270,2019,Jon Kempin,Jon-Kempin
Jonathan Bornstein\Jonathan-Bornstein,911,2019,Jonathan Bornstein,Jonathan-Bornstein
Jonathan Campbell\Jonathan-Campbell,360,2019,Jonathan Campbell,Jonathan-Campbell
Jonathan Lewis\Jonathan-Lewis,1114,2019,Jonathan Lewis,Jonathan-Lewis
Jonathan Mensah\Jonathan-Mensah,2152,2019,Jonathan Mensah,Jonathan-Mensah
Jonathan Osorio\Jonathan-Osorio,1757,2019,Jonathan Osorio,Jonathan-Osorio
Jonathan dos Santos\Jonathan-dos-Santos,2542,2019,Jonathan dos Santos,Jonathan-dos-Santos
Jordan Hamilton\Jordan-Hamilton,684,2019,Jordan Hamilton,Jordan-Hamilton
Jordan Harvey\Jordan-Harvey,2359,2019,Jordan Harvey,Jordan-Harvey
Jordan Morris\Jordan-Morris,2036,2019,Jordan Morris,Jordan-Morris
Jordy Delem\Jordy-Delem,1437,2019,Jordy Delem,Jordy-Delem
Jorge Luis Corrales\Jorge-Luis-Corrales,1135,2019,Jorge Luis Corrales,Jorge-Luis-Corrales
Jorge Moreira\Jorge-Moreira,2231,2019,Jorge Moreira,Jorge-Moreira
Jorge Villafaña\Jorge-Villafana,1943,2019,Jorge Villafaña,Jorge-Villafana
Josef Martínez\Josef-Martinez,2578,2019,Josef Martínez,Josef-Martinez
Joseph Mora\Joseph-Mora,1594,2019,Joseph Mora,Joseph-Mora
Josh Sims\Josh-Sims,476,2019,Josh Sims,Josh-Sims
Josh Williams\Josh-Williams,1278,2019,Josh Williams,Josh-Williams
Joshua Pérez\Joshua-Perez,457,2019,Joshua Pérez,Joshua-Perez
Josué Colmán\Josue-Colman,160,2019,Josué Colmán,Josue-Colman
José Bizama\Jose-Bizama,354,2019,José Bizama,Jose-Bizama
Jozy Altidore\Jozy-Altidore,1688,2019,Jozy Altidore,Jozy-Altidore
João Moutinho\Joao-Moutinho,1220,2019,João Moutinho,Joao-Moutinho
Juan Agudelo\Juan-Agudelo,1954,2019,Juan Agudelo,Juan-Agudelo
Juan David Cabezas\Juan-David-Cabezas,538,2019,Juan David Cabezas,Juan-David-Cabezas
Juan Fernando Caicedo\Juan-Fernando-Caicedo,1073,2019,Juan Fernando Caicedo,Juan-Fernando-Caicedo
Juan Pablo Torres\Juan-Pablo-Torres,1,2019,Juan Pablo Torres,Juan-Pablo-Torres
Judson\Judson,1909,2019,Judson,Judson
Jukka Raitala\Jukka-Raitala,2084,2019,Jukka Raitala,Jukka-Raitala
Julian Araujo\Julian-Araujo,895,2019,Julian Araujo,Julian-Araujo
Julian Gressel\Julian-Gressel,2686,2019,Julian Gressel,Julian-Gressel
Julio Cascante\Julio-Cascante,1442,2019,Julio Cascante,Julio-Cascante
Junior Moreno\Junior-Moreno,2549,2019,Junior Moreno,Junior-Moreno
Justen Glad\Justen-Glad,2063,2019,Justen Glad,Justen-Glad
Justin Dhillon\Justin-Dhillon,264,2019,Justin Dhillon,Justin-Dhillon
Justin Haak\Justin-Haak,7,2019,Justin Haak,Justin-Haak
Justin Hoyte\Justin-Hoyte,1476,2019,Justin Hoyte,Justin-Hoyte
Justin Meram\Justin-Meram,1645,2019,Justin Meram,Justin-Meram
Justin Morrow\Justin-Morrow,2348,2019,Justin Morrow,Justin-Morrow
Justin Portillo\Justin-Portillo,194,2019,Justin Portillo,Justin-Portillo
Justin Rennicks\Justin-Rennicks,105,2019,Justin Rennicks,Justin-Rennicks
Ján Greguš\Jan-Gregus,2677,2019,Ján Greguš,Jan-Gregus
Jørgen Skjelvik\Jorgen-Skjelvik,1681,2019,Jørgen Skjelvik,Jorgen-Skjelvik
Kacper Przybyłko\Kacper-Przybylko,2241,2019,Kacper Przybyłko,Kacper-Przybylko
Kai Wagner\Kai-Wagner,2689,2019,Kai Wagner,Kai-Wagner
Kaku\Kaku,1924,2019,Kaku,Kaku
Kamal Miller\Kamal-Miller,1350,2019,Kamal Miller,Kamal-Miller
Keaton Parks\Keaton-Parks,1322,2019,Keaton Parks,Keaton-Parks
Keegan Rosenberry\Keegan-Rosenberry,3060,2019,Keegan Rosenberry,Keegan-Rosenberry
Kei Kamara\Kei-Kamara,2539,2019,Kei Kamara,Kei-Kamara
Kekuta Manneh\Kekuta-Manneh,1499,2019,Kekuta Manneh,Kekuta-Manneh
Kellyn Acosta\Kellyn-Acosta,2615,2019,Kellyn Acosta,Kellyn-Acosta
Kelvin Leerdam\Kelvin-Leerdam,2407,2019,Kelvin Leerdam,Kelvin-Leerdam
Kelyn Rowe\Kelyn-Rowe,874,2019,Kelyn Rowe,Kelyn-Rowe
Kemar Lawrence\Kemar-Lawrence,1729,2019,Kemar Lawrence,Kemar-Lawrence
Ken Krolicki\Ken-Krolicki,528,2019,Ken Krolicki,Ken-Krolicki
Kendall Waston\Kendall-Waston,2175,2019,Kendall Waston,Kendall-Waston
Kenneth Kronholm\Kenneth-Kronholm,1800,2019,Kenneth Kronholm,Kenneth-Kronholm
Kenny Saief\Kenny-Saief,566,2019,Kenny Saief,Kenny-Saief
Kevin Garcia\Kevin-Garcia,816,2019,Kevin Garcia,Kevin-Garcia
Kevin Kratz\Kevin-Kratz,1,2019,Kevin Kratz,Kevin-Kratz
Kevin Molino\Kevin-Molino,907,2019,Kevin Molino,Kevin-Molino
Kevin Partida\Kevin-Partida,1,2019,Kevin Partida,Kevin-Partida
Kim Kee-hee\Kim-Kee-hee,2603,2019,Kim Kee-hee,Kim-Kee-hee
Kofi Opare\Kofi-Opare,270,2019,Kofi Opare,Kofi-Opare
Krisztián Németh\Krisztian-Nemeth,1559,2019,Krisztián Németh,Krisztian-Nemeth
Kyle Beckerman\Kyle-Beckerman,2127,2019,Kyle Beckerman,Kyle-Beckerman
Kyle Duncan\Kyle-Duncan,1078,2019,Kyle Duncan,Kyle-Duncan
Kyle Smith\Kyle-Smith,1386,2019,Kyle Smith,Kyle-Smith
Lalas Abubakar\Lalas-Abubakar,2070,2019,Lalas Abubakar,Lalas-Abubakar
Lamine Sané\Lamine-Sane,2275,2019,Lamine Sané,Lamine-Sane
Larrys Mabiala\Larrys-Mabiala,1901,2019,Larrys Mabiala,Larrys-Mabiala
Lass Bangoura\Lass-Bangoura,634,2019,Lass Bangoura,Lass-Bangoura
Lassi Lappalainen\Lassi-Lappalainen,682,2019,Lassi Lappalainen,Lassi-Lappalainen
Latif Blessing\Latif-Blessing,2691,2019,Latif Blessing,Latif-Blessing
Laurent Ciman\Laurent-Ciman,1264,2019,Laurent Ciman,Laurent-Ciman
Lawrence Olum\Lawrence-Olum,547,2019,Lawrence Olum,Lawrence-Olum
Leandro González Pirez\Leandro-Gonzalez-Pirez,2699,2019,Leandro González Pirez,Leandro-Gonzalez-Pirez
Lee Nguyen\Lee-Nguyen,1178,2019,Lee Nguyen,Lee-Nguyen
Leonardo Bertone\Leonardo-Bertone,2056,2019,Leonardo Bertone,Leonardo-Bertone
Leonardo Jara\Leonardo-Jara,2290,2019,Leonardo Jara,Leonardo-Jara
Liam Fraser\Liam-Fraser,810,2019,Liam Fraser,Liam-Fraser
Lucas Melano\Lucas-Melano,127,2019,Lucas Melano,Lucas-Melano
Lucas Rodríguez\Lucas-Rodriguez,2699,2019,Lucas Rodríguez,Lucas-Rodriguez
Lucas Venuto\Lucas-Venuto,1136,2019,Lucas Venuto,Lucas-Venuto
Luciano Acosta\Luciano-Acosta,2122,2019,Luciano Acosta,Luciano-Acosta
Luis Argudo\Luis-Argudo,1065,2019,Luis Argudo,Luis-Argudo
Luis Arriaga\Luis-Arriaga,5,2019,Luis Arriaga,Luis-Arriaga
Luis Díaz\Luis-Diaz,796,2019,Luis Díaz,Luis-Diaz
Luis Felipe\Luis-Felipe,42,2019,Luis Felipe,Luis-Felipe
Luis Robles\Luis-Robles,2970,2019,Luis Robles,Luis-Robles
Luis Silva\Luis-Silva,198,2019,Luis Silva,Luis-Silva
Luke Mulholland\Luke-Mulholland,20,2019,Luke Mulholland,Luke-Mulholland
Luís Caicedo\Luis-Caicedo,2354,2019,Luís Caicedo,Luis-Caicedo
Luís Martins\Luis-Martins,830,2019,Luís Martins,Luis-Martins
Magnus Eriksson\Magnus-Eriksson,2802,2019,Magnus Eriksson,Magnus-Eriksson
Maikel van der Werff\Maikel-van-der-Werff,990,2019,Maikel van der Werff,Maikel-van-der-Werff
Marc Rzatkowski\Marc-Rzatkowski,2315,2019,Marc Rzatkowski,Marc-Rzatkowski
Marcelo Silva\Marcelo-Silva,1345,2019,Marcelo Silva,Marcelo-Silva
Marcelo dos Santos Ferreira\Marcelo-dos-Santos-Ferreira,1151,2019,Marcelo dos Santos Ferreira,Marcelo-dos-Santos-Ferreira
Marco Fabián\Marco-Fabian,1246,2019,Marco Fabián,Marco-Fabian
Marco Farfan\Marco-Farfan,189,2019,Marco Farfan,Marco-Farfan
Marcos López\Marcos-Lopez,1162,2019,Marcos López,Marcos-Lopez
Marcus Epps\Marcus-Epps,110,2019,Marcus Epps,Marcus-Epps
Mario Daniel Vega\Mario-Daniel-Vega,3060,2019,Mario Daniel Vega,Mario-Daniel-Vega
Mark McKenzie\Mark-McKenzie,537,2019,Mark McKenzie,Mark-McKenzie
Mark-Anthony Kaye\Mark-Anthony-Kaye,2499,2019,Mark-Anthony Kaye,Mark-Anthony-Kaye
Marky Delgado\Marky-Delgado,2548,2019,Marky Delgado,Marky-Delgado
Marlon Hairston\Marlon-Hairston,412,2019,Marlon Hairston,Marlon-Hairston
Marquinhos Pedroso\Marquinhos-Pedroso,403,2019,Marquinhos Pedroso,Marquinhos-Pedroso
Marvin Loría\Marvin-Loria,705,2019,Marvin Loría,Marvin-Loria
Mason Toye\Mason-Toye,823,2019,Mason Toye,Mason-Toye
Mathias Jørgensen\Mathias-Jorgensen,120,2019,Mathias Jørgensen,Mathias-Jorgensen
Mathieu Choiniere\Mathieu-Choiniere,685,2019,Mathieu Choiniere,Mathieu-Choiniere
Mathieu Deplagne\Mathieu-Deplagne,2875,2019,Mathieu Deplagne,Mathieu-Deplagne
Matt Besler\Matt-Besler,2112,2019,Matt Besler,Matt-Besler
Matt Freese\Matt-Freese,437,2019,Matt Freese,Matt-Freese
Matt Hedges\Matt-Hedges,2883,2019,Matt Hedges,Matt-Hedges
Matt Lampson\Matt-Lampson,90,2019,Matt Lampson,Matt-Lampson
Matt Turner\Matt-Turner,1765,2019,Matt Turner,Matt-Turner
Matthew Real\Matthew-Real,68,2019,Matthew Real,Matthew-Real
Matías Vera\Matias-Vera,2634,2019,Matías Vera,Matias-Vera
Mauricio Pereyra\Mauricio-Pereyra,392,2019,Mauricio Pereyra,Mauricio-Pereyra
Mauro Manotas\Mauro-Manotas,2530,2019,Mauro Manotas,Mauro-Manotas
Maxime Chanot\Maxime-Chanot,2790,2019,Maxime Chanot,Maxime-Chanot
Maxime Crépeau\Maxime-Crepeau,2340,2019,Maxime Crépeau,Maxime-Crepeau
